,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,Topic10,Topic11,Topic12,Topic13,Topic14,dominant_topic
860098932,0.08,0.0,0.0,0.0,0.0,0.03,0.02,0.08,0.05,0.0,0.0,0.0,0.01,0.61,0.12,13
860111676,0.0,0.0,0.0,0.0,0.33,0.21,0.0,0.14,0.02,0.25,0.0,0.01,0.0,0.04,0.0,4
860133718,0.07,0.01,0.0,0.0,0.0,0.1,0.01,0.48,0.17,0.01,0.01,0.03,0.02,0.05,0.04,7
860135567,0.12,0.0,0.0,0.0,0.0,0.19,0.52,0.09,0.0,0.0,0.07,0.0,0.0,0.0,0.0,6
860184349,0.0,0.0,0.0,0.0,0.0,0.17,0.03,0.0,0.46,0.0,0.0,0.0,0.0,0.3,0.03,8
860205254,0.17,0.0,0.0,0.01,0.0,0.0,0.03,0.4,0.3,0.0,0.0,0.0,0.0,0.05,0.05,7
860211666,0.05,0.0,0.0,0.0,0.0,0.02,0.01,0.09,0.27,0.0,0.03,0.0,0.0,0.38,0.15,13
860212873,0.02,0.0,0.0,0.0,0.0,0.23,0.0,0.15,0.07,0.0,0.36,0.0,0.0,0.16,0.0,10
860217838,0.01,0.01,0.03,0.0,0.0,0.22,0.0,0.17,0.0,0.05,0.05,0.44,0.01,0.01,0.0,11
860307564,0.0,0.0,0.0,0.01,0.0,0.18,0.0,0.35,0.05,0.0,0.0,0.0,0.1,0.0,0.29,7
860324144,0.23,0.02,0.0,0.0,0.0,0.11,0.09,0.35,0.0,0.0,0.01,0.0,0.0,0.09,0.1,7
860327745,0.01,0.02,0.0,0.01,0.0,0.29,0.46,0.12,0.0,0.05,0.0,0.0,0.0,0.04,0.01,6
860401223,0.03,0.0,0.0,0.0,0.0,0.19,0.0,0.65,0.0,0.0,0.0,0.0,0.13,0.0,0.0,7
860404687,0.31,0.01,0.01,0.0,0.0,0.07,0.04,0.28,0.01,0.05,0.02,0.0,0.06,0.03,0.11,0
860409636,0.0,0.0,0.0,0.0,0.02,0.0,0.11,0.76,0.0,0.0,0.04,0.0,0.0,0.0,0.07,7
860430037,0.44,0.0,0.0,0.0,0.0,0.02,0.06,0.18,0.0,0.0,0.01,0.13,0.0,0.0,0.14,0
860481941,0.0,0.0,0.02,0.0,0.01,0.26,0.0,0.55,0.0,0.06,0.0,0.0,0.0,0.01,0.09,7
860505273,0.0,0.01,0.0,0.0,0.0,0.06,0.01,0.36,0.0,0.0,0.0,0.0,0.37,0.18,0.01,12
860593786,0.02,0.0,0.17,0.0,0.0,0.33,0.0,0.46,0.01,0.01,0.0,0.0,0.0,0.0,0.0,7
860597661,0.01,0.02,0.01,0.0,0.1,0.21,0.0,0.11,0.03,0.02,0.46,0.0,0.0,0.0,0.02,10
860615007,0.22,0.0,0.0,0.0,0.0,0.15,0.0,0.04,0.45,0.0,0.01,0.02,0.02,0.08,0.01,8
860640183,0.0,0.16,0.04,0.0,0.08,0.34,0.01,0.25,0.03,0.0,0.05,0.03,0.0,0.0,0.01,5
860644388,0.21,0.0,0.0,0.0,0.0,0.04,0.03,0.27,0.32,0.0,0.01,0.01,0.02,0.09,0.0,8
860650514,0.08,0.01,0.0,0.0,0.0,0.11,0.01,0.24,0.01,0.0,0.0,0.06,0.38,0.09,0.0,12
860660875,0.62,0.0,0.0,0.0,0.0,0.0,0.01,0.08,0.12,0.01,0.0,0.0,0.0,0.11,0.05,0
860665712,0.34,0.02,0.02,0.0,0.0,0.08,0.02,0.23,0.1,0.0,0.01,0.0,0.0,0.11,0.07,0
860684610,0.0,0.12,0.0,0.0,0.0,0.43,0.0,0.08,0.0,0.0,0.05,0.12,0.0,0.19,0.0,5
860695862,0.25,0.04,0.0,0.0,0.06,0.0,0.01,0.11,0.0,0.36,0.03,0.0,0.03,0.05,0.07,9
860704883,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.27,0.0,0.45,0.04,0.02,0.0,0.04,0.01,9
860733182,0.2,0.01,0.0,0.0,0.0,0.2,0.0,0.26,0.0,0.0,0.01,0.0,0.01,0.3,0.0,13
860736818,0.0,0.0,0.03,0.0,0.03,0.0,0.09,0.18,0.2,0.0,0.07,0.23,0.15,0.03,0.0,11
860761030,0.26,0.0,0.0,0.0,0.0,0.15,0.0,0.04,0.34,0.02,0.02,0.0,0.02,0.06,0.07,8
860762610,0.31,0.0,0.0,0.0,0.0,0.09,0.0,0.19,0.17,0.0,0.06,0.0,0.04,0.0,0.13,0
860832160,0.05,0.04,0.0,0.0,0.0,0.0,0.59,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6
860947831,0.06,0.0,0.0,0.0,0.28,0.11,0.0,0.2,0.0,0.3,0.0,0.0,0.0,0.06,0.0,9
860958161,0.0,0.01,0.0,0.0,0.0,0.06,0.03,0.62,0.12,0.01,0.0,0.0,0.0,0.1,0.05,7
861042378,0.19,0.01,0.0,0.0,0.08,0.1,0.02,0.29,0.0,0.13,0.0,0.0,0.0,0.04,0.15,7
861082880,0.0,0.0,0.0,0.0,0.0,0.11,0.03,0.0,0.0,0.0,0.0,0.0,0.56,0.3,0.0,12
866057771,0.08,0.03,0.0,0.0,0.0,0.15,0.03,0.65,0.0,0.0,0.0,0.02,0.01,0.03,0.0,7
870212467,0.4,0.0,0.0,0.0,0.0,0.04,0.0,0.12,0.0,0.0,0.08,0.2,0.0,0.0,0.16,0
870256350,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.34,0.0,0.0,0.11,0.07,0.0,0.0,0.06,6
870264274,0.0,0.01,0.44,0.0,0.0,0.15,0.0,0.28,0.01,0.0,0.0,0.06,0.0,0.0,0.04,2
870491952,0.19,0.02,0.0,0.0,0.0,0.13,0.0,0.32,0.0,0.01,0.0,0.0,0.06,0.27,0.0,7
870495235,0.0,0.36,0.0,0.0,0.08,0.36,0.0,0.09,0.02,0.0,0.0,0.06,0.0,0.0,0.03,1
870509354,0.01,0.04,0.07,0.02,0.03,0.11,0.01,0.24,0.09,0.13,0.03,0.09,0.0,0.01,0.12,7
870569356,0.24,0.01,0.0,0.0,0.04,0.0,0.0,0.26,0.01,0.35,0.0,0.0,0.0,0.08,0.0,9
870657642,0.08,0.12,0.0,0.0,0.0,0.1,0.01,0.08,0.0,0.07,0.02,0.0,0.03,0.3,0.19,13
870694641,0.08,0.04,0.0,0.0,0.0,0.0,0.38,0.32,0.0,0.14,0.0,0.04,0.0,0.0,0.0,6
870745629,0.03,0.02,0.0,0.0,0.01,0.38,0.01,0.0,0.0,0.0,0.19,0.32,0.0,0.05,0.0,5
870773320,0.0,0.03,0.0,0.0,0.0,0.0,0.27,0.39,0.0,0.2,0.0,0.0,0.05,0.0,0.06,7
876125177,0.09,0.0,0.0,0.0,0.0,0.07,0.0,0.3,0.09,0.05,0.02,0.03,0.01,0.05,0.28,7
880093150,0.26,0.0,0.06,0.0,0.0,0.0,0.0,0.07,0.45,0.0,0.0,0.0,0.06,0.0,0.09,8
880209952,0.01,0.0,0.09,0.03,0.07,0.09,0.0,0.36,0.0,0.28,0.01,0.03,0.0,0.0,0.03,7
880345277,0.01,0.16,0.04,0.01,0.01,0.06,0.17,0.33,0.0,0.0,0.06,0.08,0.02,0.03,0.03,7
880371088,0.01,0.0,0.02,0.0,0.02,0.09,0.0,0.6,0.0,0.12,0.0,0.0,0.0,0.0,0.14,7
900108854,0.05,0.0,0.0,0.0,0.2,0.21,0.0,0.13,0.04,0.24,0.02,0.0,0.04,0.07,0.0,9
910402430,0.46,0.0,0.01,0.0,0.0,0.24,0.0,0.02,0.0,0.1,0.0,0.0,0.0,0.0,0.16,0
910565014,0.58,0.01,0.0,0.0,0.0,0.03,0.01,0.12,0.1,0.0,0.0,0.0,0.07,0.06,0.02,0
910569880,0.45,0.03,0.0,0.0,0.0,0.12,0.01,0.12,0.0,0.0,0.03,0.0,0.03,0.2,0.02,0
910570788,0.11,0.0,0.0,0.0,0.0,0.06,0.0,0.16,0.09,0.04,0.0,0.0,0.0,0.48,0.07,13
910606058,0.2,0.0,0.0,0.0,0.02,0.0,0.0,0.04,0.08,0.0,0.0,0.0,0.0,0.66,0.0,13
910607513,0.59,0.01,0.0,0.0,0.0,0.02,0.0,0.08,0.03,0.04,0.0,0.01,0.05,0.14,0.0,0
910673185,0.26,0.0,0.0,0.0,0.0,0.11,0.0,0.09,0.43,0.0,0.01,0.01,0.0,0.04,0.05,8
910759124,0.02,0.01,0.0,0.0,0.0,0.05,0.2,0.57,0.0,0.03,0.0,0.0,0.01,0.08,0.02,7
910787792,0.01,0.0,0.17,0.01,0.0,0.26,0.01,0.43,0.0,0.0,0.03,0.0,0.0,0.08,0.0,7
910825232,0.07,0.0,0.0,0.0,0.0,0.07,0.0,0.38,0.03,0.13,0.0,0.0,0.0,0.07,0.24,7
910826037,0.0,0.0,0.0,0.0,0.0,0.19,0.0,0.32,0.0,0.01,0.01,0.01,0.43,0.03,0.0,12
910849093,0.39,0.0,0.0,0.0,0.0,0.07,0.0,0.17,0.1,0.09,0.01,0.0,0.0,0.06,0.1,0
910880684,0.09,0.16,0.06,0.0,0.01,0.29,0.0,0.11,0.15,0.0,0.03,0.06,0.0,0.03,0.02,5
910900134,0.0,0.11,0.0,0.0,0.0,0.47,0.0,0.15,0.04,0.0,0.1,0.06,0.01,0.02,0.02,5
910917079,0.5,0.01,0.0,0.0,0.0,0.18,0.0,0.04,0.17,0.0,0.02,0.0,0.01,0.07,0.0,0
910961784,0.01,0.0,0.0,0.0,0.32,0.22,0.0,0.06,0.0,0.33,0.0,0.06,0.0,0.0,0.0,9
911081344,0.33,0.0,0.0,0.0,0.0,0.14,0.0,0.14,0.0,0.04,0.34,0.0,0.0,0.0,0.0,10
911122621,0.74,0.0,0.0,0.0,0.0,0.06,0.0,0.13,0.0,0.02,0.0,0.0,0.0,0.06,0.01,0
911148123,0.13,0.1,0.0,0.0,0.0,0.38,0.0,0.0,0.01,0.14,0.03,0.0,0.01,0.21,0.0,5
911157127,0.0,0.02,0.0,0.0,0.02,0.35,0.01,0.02,0.0,0.28,0.02,0.05,0.0,0.2,0.02,5
911158281,0.0,0.0,0.0,0.0,0.0,0.12,0.19,0.4,0.0,0.15,0.06,0.0,0.0,0.03,0.06,7
911158970,0.03,0.19,0.0,0.0,0.01,0.34,0.0,0.07,0.0,0.0,0.18,0.02,0.01,0.13,0.02,5
911183859,0.05,0.0,0.42,0.0,0.0,0.19,0.0,0.12,0.0,0.05,0.12,0.02,0.0,0.0,0.02,2
911185727,0.06,0.15,0.04,0.0,0.16,0.15,0.07,0.2,0.02,0.0,0.04,0.12,0.0,0.0,0.0,7
911190193,0.68,0.01,0.0,0.0,0.0,0.07,0.0,0.08,0.01,0.02,0.06,0.0,0.0,0.07,0.01,0
911276578,0.05,0.13,0.0,0.01,0.0,0.06,0.0,0.11,0.0,0.08,0.0,0.03,0.06,0.35,0.11,13
911307564,0.03,0.01,0.0,0.0,0.0,0.16,0.0,0.19,0.0,0.01,0.0,0.0,0.45,0.07,0.09,12
911327775,0.02,0.07,0.06,0.0,0.02,0.36,0.0,0.11,0.1,0.0,0.0,0.1,0.0,0.01,0.15,5
911329433,0.0,0.0,0.0,0.01,0.0,0.03,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.05,7
911342397,0.18,0.24,0.0,0.0,0.01,0.06,0.0,0.27,0.01,0.0,0.03,0.0,0.0,0.19,0.0,7
911362069,0.03,0.02,0.02,0.0,0.0,0.0,0.53,0.05,0.0,0.03,0.09,0.0,0.05,0.16,0.0,6
911410450,0.36,0.01,0.0,0.0,0.02,0.31,0.0,0.02,0.04,0.01,0.04,0.0,0.0,0.18,0.0,0
911475182,0.21,0.0,0.0,0.0,0.0,0.14,0.0,0.37,0.0,0.0,0.0,0.06,0.17,0.04,0.0,7
911488861,0.0,0.03,0.01,0.0,0.0,0.09,0.31,0.38,0.04,0.0,0.04,0.0,0.01,0.0,0.11,7
911493474,0.64,0.0,0.0,0.02,0.0,0.01,0.0,0.04,0.02,0.01,0.0,0.01,0.0,0.05,0.2,0
911563968,0.04,0.0,0.0,0.0,0.0,0.3,0.0,0.07,0.0,0.0,0.0,0.53,0.0,0.03,0.02,11
911585511,0.0,0.03,0.0,0.07,0.0,0.23,0.0,0.35,0.07,0.03,0.0,0.03,0.0,0.19,0.0,7
911599354,0.26,0.01,0.0,0.0,0.0,0.06,0.0,0.17,0.02,0.0,0.23,0.01,0.0,0.23,0.0,0
911617032,0.31,0.0,0.0,0.0,0.0,0.16,0.0,0.15,0.0,0.04,0.0,0.0,0.1,0.11,0.12,0
911641242,0.0,0.01,0.0,0.0,0.0,0.06,0.0,0.34,0.0,0.0,0.0,0.0,0.47,0.11,0.0,12
911646598,0.17,0.15,0.01,0.0,0.01,0.08,0.01,0.08,0.02,0.06,0.01,0.28,0.02,0.04,0.07,11
911702551,0.11,0.06,0.01,0.0,0.0,0.07,0.0,0.11,0.03,0.15,0.0,0.17,0.01,0.0,0.27,14
911704751,0.12,0.05,0.0,0.0,0.01,0.08,0.08,0.13,0.04,0.1,0.02,0.08,0.04,0.04,0.2,14
911818080,0.01,0.39,0.01,0.0,0.01,0.11,0.01,0.1,0.01,0.03,0.14,0.16,0.0,0.02,0.0,1
911818748,0.0,0.32,0.0,0.0,0.0,0.12,0.0,0.31,0.0,0.0,0.0,0.21,0.03,0.0,0.0,1
911821040,0.03,0.0,0.0,0.0,0.41,0.12,0.0,0.08,0.0,0.23,0.12,0.0,0.0,0.02,0.0,4
911829974,0.22,0.0,0.0,0.0,0.0,0.19,0.0,0.04,0.07,0.07,0.01,0.01,0.0,0.17,0.23,14
911843707,0.15,0.03,0.0,0.0,0.0,0.0,0.56,0.0,0.0,0.0,0.16,0.09,0.0,0.0,0.0,6
911857425,0.0,0.0,0.09,0.0,0.0,0.25,0.01,0.41,0.0,0.0,0.0,0.14,0.0,0.09,0.0,7
912003533,0.03,0.0,0.0,0.0,0.0,0.2,0.0,0.04,0.16,0.0,0.03,0.06,0.0,0.23,0.25,14
912047030,0.04,0.01,0.0,0.0,0.0,0.12,0.0,0.48,0.31,0.0,0.0,0.0,0.0,0.0,0.04,7
912065051,0.28,0.0,0.0,0.01,0.03,0.17,0.0,0.11,0.05,0.04,0.04,0.0,0.01,0.0,0.26,0
912083484,0.0,0.03,0.0,0.0,0.0,0.34,0.01,0.06,0.0,0.35,0.02,0.02,0.0,0.16,0.0,9
912091094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.08,0.0,0.48,0.0,0.0,12
912162645,0.03,0.0,0.0,0.03,0.0,0.46,0.0,0.13,0.0,0.0,0.26,0.0,0.0,0.09,0.0,5
912166236,0.08,0.01,0.0,0.0,0.0,0.21,0.0,0.33,0.07,0.03,0.0,0.07,0.02,0.09,0.08,7
912172676,0.07,0.0,0.0,0.0,0.02,0.31,0.01,0.06,0.07,0.01,0.0,0.0,0.0,0.44,0.0,13
912192211,0.13,0.07,0.0,0.0,0.13,0.07,0.0,0.16,0.0,0.2,0.01,0.0,0.01,0.24,0.0,13
916009716,0.02,0.27,0.0,0.0,0.02,0.45,0.0,0.08,0.03,0.0,0.03,0.04,0.0,0.01,0.07,5
916057907,0.76,0.0,0.01,0.0,0.0,0.0,0.0,0.13,0.05,0.0,0.0,0.0,0.0,0.04,0.0,0
916073154,0.0,0.1,0.01,0.0,0.0,0.09,0.47,0.1,0.0,0.0,0.07,0.08,0.0,0.0,0.08,6
920027948,0.1,0.01,0.0,0.0,0.0,0.07,0.0,0.0,0.11,0.02,0.0,0.0,0.01,0.62,0.06,13
920072522,0.2,0.02,0.0,0.0,0.0,0.02,0.0,0.23,0.0,0.0,0.0,0.0,0.46,0.0,0.07,12
920088266,0.03,0.03,0.0,0.0,0.03,0.08,0.0,0.36,0.0,0.0,0.01,0.06,0.28,0.13,0.0,7
920140434,0.13,0.18,0.0,0.0,0.0,0.15,0.02,0.35,0.0,0.0,0.01,0.0,0.0,0.15,0.0,7
920152268,0.42,0.0,0.0,0.0,0.06,0.23,0.0,0.23,0.0,0.02,0.0,0.0,0.0,0.01,0.03,0
926010379,0.04,0.11,0.0,0.0,0.07,0.18,0.0,0.19,0.0,0.0,0.28,0.13,0.0,0.0,0.01,10
930386880,0.02,0.01,0.0,0.0,0.0,0.1,0.41,0.28,0.04,0.03,0.05,0.0,0.0,0.03,0.02,6
930391592,0.06,0.01,0.04,0.01,0.07,0.03,0.02,0.13,0.05,0.05,0.01,0.0,0.0,0.0,0.52,14
930467412,0.16,0.0,0.0,0.0,0.0,0.02,0.6,0.0,0.0,0.11,0.0,0.0,0.0,0.11,0.0,6
930577975,0.02,0.03,0.08,0.0,0.0,0.17,0.24,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
930578714,0.01,0.12,0.0,0.0,0.01,0.17,0.0,0.03,0.0,0.03,0.22,0.24,0.02,0.14,0.02,11
930579286,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.81,0.0,0.0,0.02,0.0,0.0,0.13,0.0,7
930582124,0.01,0.0,0.0,0.0,0.0,0.31,0.0,0.01,0.07,0.03,0.0,0.0,0.0,0.46,0.1,13
930584318,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.48,0.0,0.06,0.03,0.01,0.23,0.0,0.01,7
930642086,0.0,0.18,0.0,0.0,0.0,0.19,0.0,0.18,0.01,0.0,0.33,0.03,0.01,0.07,0.01,10
930681311,0.04,0.0,0.0,0.0,0.01,0.06,0.28,0.46,0.0,0.0,0.04,0.1,0.0,0.0,0.0,7
930706557,0.14,0.0,0.0,0.0,0.02,0.17,0.0,0.08,0.01,0.04,0.02,0.0,0.0,0.0,0.52,14
930708637,0.0,0.02,0.0,0.0,0.02,0.38,0.0,0.11,0.07,0.0,0.0,0.12,0.01,0.06,0.21,5
930717332,0.32,0.05,0.0,0.0,0.0,0.05,0.0,0.14,0.0,0.07,0.02,0.09,0.0,0.0,0.27,0
930748169,0.14,0.0,0.0,0.0,0.0,0.21,0.0,0.27,0.0,0.0,0.08,0.02,0.12,0.16,0.0,7
930749558,0.0,0.0,0.0,0.0,0.31,0.15,0.0,0.15,0.0,0.22,0.07,0.01,0.0,0.09,0.0,4
930785786,0.0,0.0,0.01,0.0,0.0,0.09,0.0,0.31,0.0,0.0,0.07,0.01,0.43,0.03,0.06,12
930888347,0.12,0.0,0.0,0.0,0.0,0.07,0.0,0.18,0.0,0.0,0.0,0.0,0.44,0.11,0.08,12
930929618,0.3,0.07,0.0,0.0,0.0,0.09,0.0,0.08,0.16,0.0,0.0,0.11,0.03,0.0,0.15,0
930969979,0.0,0.09,0.0,0.0,0.0,0.38,0.0,0.21,0.0,0.01,0.05,0.11,0.0,0.13,0.01,5
931010269,0.0,0.26,0.0,0.0,0.03,0.14,0.03,0.04,0.0,0.01,0.29,0.17,0.02,0.0,0.0,10
931029893,0.0,0.19,0.0,0.0,0.0,0.04,0.0,0.64,0.0,0.0,0.12,0.0,0.0,0.0,0.0,7
931098105,0.1,0.0,0.01,0.0,0.01,0.13,0.0,0.2,0.2,0.01,0.01,0.0,0.0,0.09,0.22,14
931099406,0.0,0.0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.12,0.0,0.0,0.37,0.28,0.06,12
931148608,0.08,0.03,0.05,0.0,0.0,0.05,0.0,0.37,0.01,0.0,0.01,0.03,0.02,0.07,0.28,7
931181662,0.06,0.01,0.03,0.0,0.04,0.27,0.0,0.24,0.03,0.2,0.01,0.01,0.0,0.0,0.11,5
931276816,0.09,0.0,0.0,0.0,0.0,0.18,0.0,0.47,0.0,0.22,0.04,0.0,0.0,0.0,0.01,7
940836580,0.02,0.0,0.0,0.02,0.0,0.17,0.39,0.11,0.0,0.09,0.03,0.01,0.0,0.06,0.1,6
940836760,0.06,0.0,0.0,0.0,0.31,0.0,0.0,0.03,0.0,0.39,0.12,0.06,0.01,0.0,0.02,9
941156528,0.35,0.02,0.01,0.0,0.01,0.19,0.0,0.13,0.03,0.08,0.0,0.01,0.02,0.08,0.07,0
941156562,0.01,0.01,0.0,0.0,0.0,0.26,0.11,0.48,0.03,0.03,0.0,0.0,0.0,0.04,0.04,7
941167409,0.05,0.02,0.0,0.0,0.0,0.07,0.47,0.21,0.05,0.05,0.0,0.0,0.0,0.02,0.06,6
941196195,0.0,0.0,0.0,0.15,0.0,0.1,0.17,0.37,0.08,0.0,0.0,0.06,0.01,0.02,0.03,7
941196215,0.01,0.0,0.0,0.0,0.0,0.03,0.64,0.1,0.06,0.0,0.0,0.0,0.01,0.08,0.06,6
941207701,0.8,0.0,0.01,0.0,0.0,0.03,0.0,0.14,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0
941225368,0.27,0.0,0.05,0.0,0.0,0.05,0.02,0.47,0.0,0.0,0.0,0.0,0.06,0.06,0.02,7
941262434,0.02,0.09,0.17,0.0,0.09,0.22,0.04,0.04,0.0,0.0,0.04,0.0,0.0,0.01,0.27,14
941312348,0.21,0.05,0.0,0.0,0.0,0.06,0.0,0.0,0.05,0.0,0.0,0.0,0.02,0.61,0.0,13
941322202,0.07,0.03,0.0,0.01,0.0,0.07,0.51,0.08,0.01,0.06,0.0,0.04,0.01,0.03,0.09,6
941375833,0.47,0.03,0.0,0.0,0.0,0.05,0.01,0.17,0.0,0.0,0.05,0.01,0.11,0.1,0.0,0
941451894,0.25,0.02,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.0,0.0,0.27,0.03,10
941498472,0.17,0.0,0.0,0.0,0.0,0.34,0.03,0.23,0.0,0.0,0.0,0.0,0.0,0.22,0.0,5
941501265,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.0,0.43,0.03,0.12,0.0,11
941534563,0.0,0.0,0.26,0.0,0.0,0.28,0.0,0.43,0.0,0.01,0.0,0.0,0.0,0.0,0.01,7
941558073,0.13,0.0,0.0,0.01,0.0,0.19,0.0,0.25,0.29,0.0,0.01,0.0,0.0,0.1,0.02,8
941583439,0.25,0.01,0.0,0.0,0.0,0.03,0.0,0.22,0.03,0.18,0.16,0.01,0.0,0.07,0.04,0
941676747,0.01,0.35,0.0,0.0,0.0,0.45,0.0,0.07,0.0,0.0,0.11,0.0,0.0,0.0,0.0,5
941678938,0.47,0.0,0.0,0.0,0.0,0.03,0.0,0.3,0.03,0.02,0.0,0.0,0.03,0.09,0.04,0
941712371,0.38,0.0,0.0,0.0,0.0,0.04,0.0,0.16,0.18,0.0,0.0,0.0,0.01,0.21,0.0,0
941713897,0.24,0.01,0.0,0.0,0.0,0.06,0.0,0.23,0.0,0.0,0.01,0.0,0.18,0.26,0.0,13
941728064,0.0,0.12,0.02,0.0,0.0,0.25,0.0,0.06,0.06,0.04,0.09,0.11,0.07,0.19,0.0,5
941730465,0.0,0.14,0.0,0.0,0.01,0.11,0.0,0.01,0.0,0.0,0.27,0.35,0.02,0.08,0.0,11
941735064,0.11,0.0,0.0,0.0,0.0,0.2,0.0,0.39,0.1,0.01,0.04,0.0,0.0,0.11,0.05,7
942411883,0.63,0.06,0.01,0.0,0.0,0.0,0.0,0.16,0.0,0.02,0.08,0.0,0.0,0.0,0.04,0
942418054,0.11,0.05,0.0,0.0,0.0,0.0,0.0,0.23,0.02,0.03,0.03,0.01,0.4,0.08,0.03,12
942434026,0.02,0.03,0.03,0.0,0.03,0.34,0.0,0.05,0.0,0.02,0.38,0.03,0.0,0.04,0.01,10
942443282,0.04,0.03,0.0,0.0,0.0,0.44,0.0,0.03,0.0,0.04,0.12,0.02,0.08,0.19,0.02,5
942455072,0.39,0.02,0.0,0.0,0.0,0.24,0.0,0.02,0.0,0.04,0.02,0.0,0.0,0.06,0.2,0
942465081,0.41,0.0,0.0,0.0,0.06,0.28,0.02,0.04,0.01,0.09,0.05,0.0,0.0,0.0,0.02,0
942476942,0.31,0.0,0.01,0.0,0.0,0.02,0.0,0.27,0.0,0.03,0.0,0.01,0.2,0.15,0.0,0
942487469,0.0,0.2,0.05,0.0,0.03,0.31,0.02,0.17,0.01,0.01,0.04,0.12,0.0,0.02,0.02,5
942493158,0.15,0.0,0.0,0.0,0.0,0.28,0.0,0.41,0.0,0.0,0.0,0.01,0.0,0.13,0.0,7
942494324,0.0,0.0,0.0,0.0,0.0,0.07,0.16,0.71,0.04,0.0,0.0,0.0,0.0,0.0,0.02,7
942498062,0.0,0.03,0.43,0.01,0.0,0.21,0.0,0.17,0.08,0.0,0.0,0.0,0.0,0.0,0.06,2
942537375,0.01,0.27,0.0,0.0,0.0,0.06,0.0,0.05,0.11,0.25,0.02,0.02,0.03,0.15,0.04,1
942607682,0.08,0.01,0.0,0.0,0.0,0.03,0.45,0.24,0.02,0.02,0.0,0.0,0.04,0.0,0.11,6
942607722,0.02,0.02,0.0,0.0,0.01,0.29,0.0,0.06,0.0,0.01,0.45,0.1,0.0,0.02,0.01,10
942614101,0.02,0.0,0.0,0.0,0.0,0.21,0.0,0.17,0.0,0.01,0.0,0.01,0.41,0.17,0.0,12
942628924,0.0,0.19,0.0,0.0,0.01,0.11,0.0,0.1,0.0,0.01,0.15,0.34,0.0,0.08,0.0,11
942677202,0.43,0.06,0.0,0.0,0.0,0.0,0.0,0.24,0.08,0.0,0.0,0.0,0.0,0.15,0.04,0
942681680,0.04,0.07,0.02,0.0,0.07,0.08,0.24,0.01,0.0,0.0,0.4,0.05,0.01,0.0,0.01,10
942691184,0.03,0.02,0.0,0.0,0.0,0.24,0.0,0.2,0.01,0.06,0.01,0.3,0.0,0.07,0.07,11
942707273,0.28,0.05,0.0,0.01,0.03,0.16,0.0,0.09,0.0,0.07,0.13,0.01,0.0,0.1,0.07,0
942711707,0.0,0.03,0.0,0.0,0.0,0.32,0.0,0.12,0.0,0.0,0.16,0.17,0.0,0.21,0.0,5
942722663,0.38,0.05,0.0,0.0,0.0,0.0,0.0,0.51,0.0,0.0,0.0,0.01,0.05,0.0,0.0,7
942725100,0.17,0.18,0.0,0.0,0.0,0.12,0.02,0.1,0.0,0.02,0.0,0.0,0.0,0.39,0.0,13
942763845,0.0,0.01,0.0,0.0,0.01,0.56,0.0,0.18,0.01,0.01,0.15,0.0,0.02,0.03,0.03,5
942778856,0.0,0.01,0.22,0.0,0.0,0.3,0.0,0.23,0.06,0.01,0.05,0.0,0.0,0.05,0.07,5
942780249,0.0,0.01,0.0,0.0,0.29,0.34,0.01,0.21,0.0,0.05,0.05,0.01,0.02,0.02,0.0,5
942816342,0.0,0.0,0.05,0.01,0.0,0.52,0.0,0.22,0.0,0.0,0.01,0.14,0.01,0.04,0.01,5
942825213,0.0,0.0,0.23,0.0,0.0,0.47,0.0,0.16,0.0,0.01,0.0,0.0,0.0,0.12,0.01,5
942832648,0.39,0.0,0.0,0.0,0.0,0.07,0.0,0.1,0.09,0.01,0.09,0.0,0.0,0.25,0.0,0
942848305,0.01,0.0,0.17,0.0,0.0,0.09,0.0,0.41,0.01,0.02,0.04,0.0,0.0,0.0,0.26,7
942864660,0.02,0.01,0.19,0.0,0.0,0.26,0.0,0.16,0.12,0.0,0.0,0.0,0.0,0.11,0.13,5
942870828,0.0,0.01,0.31,0.01,0.1,0.13,0.01,0.11,0.02,0.03,0.0,0.01,0.02,0.01,0.22,2
942889684,0.02,0.06,0.04,0.0,0.01,0.45,0.0,0.28,0.03,0.0,0.04,0.06,0.0,0.01,0.0,5
942902666,0.59,0.0,0.0,0.0,0.0,0.08,0.01,0.2,0.06,0.0,0.0,0.06,0.0,0.0,0.0,0
942902803,0.52,0.02,0.01,0.0,0.0,0.04,0.0,0.12,0.1,0.0,0.0,0.01,0.0,0.13,0.03,0
